time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
378674017225,21,17941.279999999999,,0.109375,87,69
378674017481,20,17941.279999999999,,0.046875,88,69
378674017737,20,17941.279999999999,,0.015625,88,61
378674017993,20,17728.799999999999,,0.01953125,88,47
378674018249,20,17728.799999999999,,0.015625,90,0
378674018505,20,17197.599999999999,,0.015625,91,0
378674018761,20,17197.599999999999,,0.01953125,91,0
378674019017,20,17197.599999999999,,0.015625,92,0
378674019273,20,18233.439999999999,,0.02734375,95,0
378674019529,21,18233.439999999999,,0.01953125,95,0
378674019785,21,18233.439999999999,,0.01953125,97,0
378674020041,21,18233.439999999999,,0.0390625,98,0
378674020297,21,18233.439999999999,,0.0234375,97,0
378674020553,21,18233.439999999999,,0.03515625,94,0
378674020809,21,19959.84,,0.04296875,94,0
378674021065,20,19959.84,,0.03515625,88,0
378674021321,19,20358.239999999998,,0.05078125,83,0
378674021577,19,20358.239999999998,,0.07421875,86,0
378674021833,19,20358.239999999998,,0.03515625,94,0
378674022089,19,20358.239999999998,,0.0390625,91,0
378674022345,19,20358.239999999998,,0.13671875,86,0
378674022601,19,20358.239999999998,,0.25390625,82,0
378674022857,19,20358.239999999998,,0.2109375,82,0
378674023113,19,20504.32,,0.34375,79,0
378674023369,18,20504.32,,0.25390625,79,0
378674023625,17,20504.32,,0.26171875,79,0
378674023881,16,20504.32,,0.3515625,78,0
378674024137,16,20105.919999999998,,0.21875,78,0
378674024393,16,20105.919999999998,,0.19921875,76,0
378674024649,16,20105.919999999998,,0.234375,79,0
378674024905,15,20105.919999999998,,0.19921875,79,0
378674025161,15,20105.919999999998,,0.328125,79,0
378674025417,15,20105.919999999998,,0.22265625,85,0
378674025673,15,23133.759999999998,,0.26953125,87,44
378674025929,15,23133.759999999998,,0.28125,77,50
378674026185,14,23133.759999999998,,0.3046875,72,49
378674026441,14,23133.759999999998,,0.203125,77,46
378674026697,14,21340.959999999999,,0.30078125,82,44
378674026953,14,21340.959999999999,,0.2109375,85,42
378674027209,13,21022.239999999998,,0.23828125,88,42
378674027465,13,21022.239999999998,,0.19140625,87,46
378674027721,13,21022.239999999998,,0.0234375,91,51
378674027977,13,21022.239999999998,,0.0390625,92,44
378674028233,13,21540.16,,0.07421875,106,0
378674028489,14,21540.16,,0.0703125,105,0
378674028745,14,21540.16,,0.08984375,112,0
378674029001,14,23572.0,,0.15234375,112,0
378674029257,14,23572.0,,0.12890625,112,0
378674029513,14,23572.0,,0.171875,112,30
378674029769,14,23572.0,,0.1171875,111,32
378674030025,14,22921.279999999999,,0.171875,118,31
378674030281,14,22921.279999999999,,0.24609375,124,30
378674030537,15,22921.279999999999,,0.1953125,122,31
378674030793,15,22921.279999999999,,0.078125,111,32
378674031049,15,22921.279999999999,,0.0703125,112,0
378674031305,15,22921.279999999999,,0.10546875,112,0
378674031561,15,22921.279999999999,,0.10546875,105,0
378674031817,15,21181.599999999999,,0.11328125,104,31
378674032073,14,21181.599999999999,,0.17578125,97,0
378674032329,14,19189.599999999999,,0.2109375,92,0
378674032585,15,19189.599999999999,,0.2109375,89,37
378674032841,16,22642.399999999998,,0.140625,82,44
378674033097,17,22642.399999999998,,0.140625,82,50
378674033353,17,22642.399999999998,,0.109375,82,57
378674033609,17,25085.919999999998,,0.0390625,83,52
378674033865,17,25085.919999999998,,0.03515625,85,0
378674034121,17,25962.399999999998,,0.12109375,84,0
378674034377,18,25962.399999999998,,0.109375,80,0
378674034633,18,25962.399999999998,,0.0703125,80,46
378674034889,19,24953.119999999999,,0.03515625,80,45
378674035145,19,24953.119999999999,,0.015625,84,0
378674035401,19,26493.599999999999,,0.015625,84,0
378674035657,20,26493.599999999999,,0.015625,89,0
378674035913,21,31818.879999999997,,0.015625,90,0
378674036169,23,31818.879999999997,,0.015625,93,0
378674036425,25,31818.879999999997,,0.015625,99,0
378674036681,26,31606.399999999998,,0.015625,102,0
378674036937,25,31606.399999999998,,0.015625,103,0
378674037193,25,31606.399999999998,,0.015625,103,0
378674037449,25,29308.959999999999,,0.015625,107,0
378674037705,25,29308.959999999999,,0.015625,105,0
378674037961,25,29308.959999999999,,0.0,105,0
378674038217,24,24793.759999999998,,0.0234375,104,0
378674038473,24,24793.759999999998,,0.03515625,105,0
378674038729,23,23439.199999999997,,0.02734375,105,0
378674038985,23,23439.199999999997,,0.01953125,104,0
378674039241,23,23439.199999999997,,0.02734375,104,0
378674039497,23,21526.879999999997,,0.16796875,104,0
378674039753,23,21526.879999999997,,0.109375,104,0
378674040009,23,19933.279999999999,,0.046875,104,0
378674040265,23,19269.279999999999,,0.04296875,104,0
378674040521,24,19269.279999999999,,0.0390625,104,0
378674040777,25,19269.279999999999,,0.1328125,105,0
378674041033,25,19269.279999999999,,0.07421875,102,0
378674041289,25,19269.279999999999,,0.09375,102,0
378674041545,24,19083.360000000001,,0.05078125,101,0
378674041801,23,19083.360000000001,,0.04296875,102,0
378674042057,22,19083.360000000001,,0.0703125,101,0
378674042313,22,19083.360000000001,,0.08984375,103,0
378674042569,22,19083.360000000001,,0.30078125,96,0
378674042825,22,19083.360000000001,,0.125,91,0
378674043081,21,20384.799999999999,,0.29296875,80,0
378674043337,20,20384.799999999999,,0.12109375,80,0
378674043593,19,22589.279999999999,,0.2734375,80,0
378674043849,19,22589.279999999999,,0.3046875,78,0
378674044105,19,22589.279999999999,,0.1953125,78,0
378674044361,19,23983.68,,0.11328125,79,0
378674044617,19,23983.68,,0.10546875,79,0
378674044873,19,23983.68,,0.10546875,79,0
378674045129,19,25869.439999999999,,0.1953125,78,0
378674045385,19,25869.439999999999,,0.11328125,76,0
378674045641,19,25869.439999999999,,0.04296875,76,0
378674045897,19,25869.439999999999,,0.02734375,74,0
378674046153,19,25869.439999999999,,0.02734375,75,0
378674046409,19,26560.0,,0.015625,70,0
378674046665,17,26560.0,,0.0546875,71,0
378674046921,16,26560.0,,0.06640625,71,0
378674047177,16,26825.599999999999,,0.01953125,70,0
378674047433,16,26825.599999999999,,0.015625,78,0
378674047689,15,26825.599999999999,,0.015625,80,0
378674047945,16,26666.239999999998,,0.03125,82,0
378674048201,16,26666.239999999998,,0.046875,81,0
378674048457,17,27595.84,,0.015625,81,0
378674048713,18,27595.84,,0.03125,82,0
378674048969,19,27595.84,,0.015625,84,0
378674049225,19,27595.84,,0.01953125,87,0
378674049481,19,27595.84,,0.015625,88,0
378674049737,19,27595.84,,0.02734375,90,0
378674049993,19,21912.0,,0.03515625,93,0
378674050249,18,21912.0,,0.02734375,98,0
378674050505,17,21912.0,,0.03125,98,0
378674050761,17,20238.719999999998,,0.0234375,98,0
378674051017,17,20238.719999999998,,0.03515625,96,0
378674051273,17,20238.719999999998,,0.01953125,90,0
378674051529,17,18485.759999999998,,0.0234375,88,0
378674051785,17,18485.759999999998,,0.01953125,86,0
378674052041,17,18485.759999999998,,0.01953125,86,0
378674052297,17,16201.599999999999,,0.01953125,90,0
378674052553,18,16201.599999999999,,0.0390625,90,0
378674052809,19,16201.599999999999,,0.01953125,90,0
378674053065,19,15139.199999999999,,0.0390625,84,0
378674053321,19,15139.199999999999,,0.1015625,84,0
378674053577,18,15139.199999999999,,0.24609375,84,0
378674053833,18,15139.199999999999,,0.1015625,81,0
378674054089,18,15975.839999999998,,0.05859375,81,0
378674054345,18,15975.839999999998,,0.1328125,79,0
378674054601,18,15975.839999999998,,0.1796875,75,0
378674054857,17,14979.84,,0.2578125,75,0
378674055113,17,14979.84,,0.1953125,78,0
378674055369,17,14979.84,,0.21484375,83,0
378674055625,17,17449.919999999998,,0.08203125,83,0
378674055881,19,17449.919999999998,,0.07421875,81,0
378674056137,20,18578.719999999998,,0.125,77,0
378674056393,20,18578.719999999998,,0.140625,78,0
378674056649,20,18578.719999999998,,0.1953125,82,0
378674056905,20,18578.719999999998,,0.1328125,80,0
378674057161,20,18153.759999999998,,0.09765625,82,0
378674057417,19,18153.759999999998,,0.03125,82,0
378674057673,19,20783.200000000001,,0.015625,84,0
378674057929,19,20783.200000000001,,0.01953125,84,0
378674058185,19,20783.200000000001,,0.0234375,88,0
378674058441,20,22018.239999999998,,0.01953125,91,0
378674058697,20,22018.239999999998,,0.01953125,90,0
378674058953,20,22735.360000000001,,0.015625,96,0
378674059209,21,22735.360000000001,,0.0,99,0
378674059465,21,22735.360000000001,,0.0,99,0
378674059721,21,22735.360000000001,,0.015625,101,0
378674059977,21,21234.719999999998,,0.015625,103,0
378674060233,21,21234.719999999998,,0.015625,103,0
378674060489,21,21234.719999999998,,0.015625,103,0
378674060745,21,21234.719999999998,,0.01953125,104,0
378674061001,21,20477.759999999998,,0.0,104,0
378674061257,21,20477.759999999998,,0.0234375,104,0
378674061513,20,20477.759999999998,,0.0234375,104,0
378674061769,20,20477.759999999998,,0.171875,104,0
378674062025,20,20477.759999999998,,0.29296875,104,0
378674062281,20,20477.759999999998,,0.28125,101,0
378674062537,19,17476.48,,0.203125,102,0
378674062793,18,17476.48,,0.11328125,105,0
378674063049,17,17476.48,,0.015625,103,0
378674063305,17,17104.639999999999,,0.0625,99,0
378674063561,17,17104.639999999999,,0.08984375,97,0
378674063817,17,14780.639999999999,,0.09765625,98,0
378674064073,17,14780.639999999999,,0.0625,98,0
378674064329,17,15404.799999999999,,0.078125,98,0
378674064585,17,15404.799999999999,,0.015625,98,0
378674064841,18,14329.119999999999,,0.015625,97,0
378674065097,18,14329.119999999999,,0.0,96,0
378674065353,19,14329.119999999999,,0.015625,95,0
378674065609,19,14700.959999999999,,0.0,93,0
378674065865,19,14700.959999999999,,0.015625,92,0
378674066121,19,14700.959999999999,,0.015625,90,0
378674066377,19,14700.959999999999,,0.0,91,0
378674066633,19,14528.32,,0.015625,91,0
378674066889,19,14528.32,,0.03125,93,0
378674067145,19,14528.32,,0.0703125,93,0
378674067401,18,14528.32,,0.046875,93,0
378674067657,18,14528.32,,0.02734375,94,0
378674067913,19,15006.4,,0.015625,94,0
378674068169,19,15006.4,,0.015625,95,0
378674068425,20,15006.4,,0.03125,97,0
378674068681,20,15072.799999999999,,0.0625,97,0
378674068937,20,15072.799999999999,,0.01953125,99,0
378674069193,20,15431.359999999999,,0.04296875,101,0
378674069449,21,15431.359999999999,,0.03515625,101,0
378674069705,21,13890.879999999999,,0.015625,99,0
378674069961,20,13890.879999999999,,0.015625,98,0
378674070217,20,13665.119999999999,,0.078125,98,0
378674070473,20,13665.119999999999,,0.09375,96,0
378674070729,19,13665.119999999999,,0.09765625,95,0
378674070985,20,14568.16,,0.0625,95,0
378674071241,20,14568.16,,0.03125,93,0
378674071497,20,14568.16,,0.0390625,91,0
378674071753,20,15258.719999999999,,0.015625,92,0
378674072009,21,15258.719999999999,,0.02734375,92,0
378674072265,21,15258.719999999999,,0.015625,92,0
378674072521,22,15258.719999999999,,0.0234375,89,0
378674072777,22,15258.719999999999,,0.015625,89,0
378674073033,21,12868.32,,0.015625,87,0
378674073289,21,12868.32,,0.078125,85,0
378674073545,21,12868.32,,0.07421875,85,0
378674073801,20,12868.32,,0.18359375,83,0
378674074057,20,13160.48,,0.21484375,83,0
378674074313,20,14222.879999999999,,0.13671875,84,0
378674074569,20,14222.879999999999,,0.22265625,83,0
378674074825,20,14222.879999999999,,0.21875,85,0
378674075081,20,14222.879999999999,,0.25390625,85,0
378674075337,20,15617.279999999999,,0.15234375,87,0
378674075593,20,15364.959999999999,,0.05078125,88,0
378674075849,20,15364.959999999999,,0.015625,90,0
378674076105,20,15364.959999999999,,0.015625,90,0
378674076361,20,15364.959999999999,,0.28515625,91,0
378674076617,20,15086.08,,0.1953125,91,0
378674076873,20,15683.679999999998,,0.2578125,91,36
378674077129,20,15683.679999999998,,0.22265625,93,0
378674077385,21,19016.959999999999,,0.20703125,93,0
378674077641,23,20597.279999999999,,0.28515625,92,0
378674077897,27,20597.279999999999,,0.23828125,91,33
378674078153,28,19428.639999999999,,0.19921875,91,36
378674078409,29,19428.639999999999,,0.23046875,92,34
378674078665,29,17768.639999999999,,0.265625,92,31
378674078921,31,19760.639999999999,,0.21875,91,30
378674079177,32,19760.639999999999,,0.27734375,94,0
378674079433,33,19760.639999999999,,0.17578125,93,0
378674079689,33,21765.919999999998,,0.19921875,93,0
378674079945,33,21765.919999999998,,0.1484375,93,0
378674080201,33,21765.919999999998,,0.203125,92,0
378674080457,32,24727.360000000001,,0.125,88,0
378674080713,31,24727.360000000001,,0.0859375,89,0
378674080969,30,24727.360000000001,,0.09765625,89,0
378674081225,30,26002.239999999998,,0.1484375,87,0
378674081481,29,26002.239999999998,,0.12109375,87,0
378674081737,28,26002.239999999998,,0.08984375,87,0
378674081993,28,26002.239999999998,,0.08984375,87,0
378674082249,27,22283.84,,0.24609375,90,0
378674082505,25,22283.84,,0.12890625,87,0
378674082761,24,22283.84,,0.234375,89,0
378674083017,23,21526.879999999997,,0.15234375,89,0
378674083273,23,21739.360000000001,,0.1875,79,0
378674083529,22,21739.360000000001,,0.125,83,0
378674083785,22,21739.360000000001,,0.171875,83,0
378674084041,22,21739.360000000001,,0.12109375,85,0
378674084297,22,21168.32,,0.09375,85,0
378674084553,21,23213.439999999999,,0.2109375,89,0
378674084809,21,23213.439999999999,,0.2109375,91,0
378674085065,22,23213.439999999999,,0.234375,95,0
378674085321,22,21991.68,,0.36328125,98,0
378674085577,22,21991.68,,0.2734375,101,0
378674085833,22,21991.68,,0.2578125,101,0
378674086089,22,21991.68,,0.13671875,103,62
378674086345,22,18937.279999999999,,0.1640625,103,71
378674086601,21,18937.279999999999,,0.08203125,104,39
378674086857,21,23691.52,,0.23046875,104,0
378674087113,23,28326.239999999998,,0.16796875,104,0
378674087369,24,28326.239999999998,,0.15625,113,0
378674087625,25,30026.079999999998,,0.203125,112,0
378674087881,25,30026.079999999998,,0.14453125,109,37
378674088137,25,34448.32,,0.2734375,123,0
378674088393,27,33067.199999999997,,0.203125,105,0
378674088649,29,32814.879999999997,,0.19140625,102,30
378674088905,31,32814.879999999997,,0.1796875,101,32
378674089161,33,43784.159999999996,,0.234375,98,0
378674089417,36,43784.159999999996,,0.1328125,95,0
378674089673,39,43784.159999999996,,0.078125,91,0
378674089929,40,43784.159999999996,,0.24609375,87,0
378674090185,38,36081.759999999995,,0.1328125,85,0
378674090441,35,36081.759999999995,,0.24609375,85,0
378674090697,31,31951.679999999997,,0.2734375,84,0
378674090953,30,31951.679999999997,,0.203125,84,0
378674091209,30,30557.279999999999,,0.18359375,86,0
378674091465,30,30557.279999999999,,0.1796875,83,0
378674091721,30,30557.279999999999,,0.21484375,83,0
378674091977,29,29760.48,,0.23046875,84,0
378674092233,28,30676.799999999999,,0.09765625,84,0
378674092489,27,30676.799999999999,,0.2578125,91,0
378674092745,27,30676.799999999999,,0.2578125,94,0
378674093001,26,34249.119999999995,,0.19921875,91,0
378674093257,26,34249.119999999995,,0.15625,92,0
378674093513,26,33691.360000000001,,0.11328125,93,0
378674093769,25,33691.360000000001,,0.171875,89,0
378674094025,25,33691.360000000001,,0.16015625,85,0
378674094281,25,35577.119999999995,,0.16796875,86,0
378674094537,26,35577.119999999995,,0.140625,82,0
378674094793,27,34992.799999999996,,0.19921875,83,0
378674095049,27,34992.799999999996,,0.17578125,80,0
378674095305,26,34992.799999999996,,0.18359375,80,0
378674095561,26,35723.199999999997,,0.12890625,76,0
378674095817,26,35723.199999999997,,0.1328125,76,0
378674096073,26,36679.360000000001,,0.1796875,73,0
378674096329,26,36679.360000000001,,0.2734375,79,0
378674096585,26,36108.32,,0.23828125,80,0
378674096841,26,36108.32,,0.23828125,79,0
378674097097,25,36108.32,,0.203125,80,0
378674097353,25,31858.719999999998,,0.15625,86,0
378674097609,25,31858.719999999998,,0.12890625,86,0
378674097865,25,31579.84,,0.16796875,86,0
378674098121,25,34381.919999999998,,0.19921875,90,0
378674098377,26,34381.919999999998,,0.2109375,93,0
378674098633,27,36958.239999999998,,0.12109375,98,0
378674098889,28,36958.239999999998,,0.26171875,98,0
378674099145,28,38565.119999999995,,0.20703125,98,0
378674099401,28,38565.119999999995,,0.30078125,90,0
378674099657,28,38565.119999999995,,0.2265625,91,0
378674099913,28,38565.119999999995,,0.1953125,98,0
378674100169,28,32881.279999999999,,0.30078125,100,0
378674100425,26,32881.279999999999,,0.296875,90,0
378674100681,25,32881.279999999999,,0.1796875,83,0
378674100937,25,30145.599999999999,,0.28515625,81,0
378674101193,25,30145.599999999999,,0.265625,76,0
378674101449,25,30145.599999999999,,0.2890625,68,0
378674101705,25,29787.039999999997,,0.13671875,72,0
378674101961,24,29787.039999999997,,0.09765625,72,0
378674102217,24,29787.039999999997,,0.16796875,78,0
378674102473,23,29534.719999999998,,0.26953125,81,0
378674102729,23,29534.719999999998,,0.1796875,81,0
378674102985,22,29534.719999999998,,0.1640625,81,0
378674103241,22,29534.719999999998,,0.1640625,83,0
378674103497,22,27834.879999999997,,0.16015625,83,0
378674103753,21,27834.879999999997,,0.33203125,85,0
378674104009,20,28419.199999999997,,0.28125,87,0
378674104265,20,28419.199999999997,,0.1796875,89,0
378674104521,19,28419.199999999997,,0.1796875,91,0
378674104777,19,28246.559999999998,,0.12109375,91,0
378674105033,19,28246.559999999998,,0.16796875,93,0
378674105289,20,30198.719999999998,,0.2109375,96,0
378674105545,21,30198.719999999998,,0.0859375,104,0
378674105801,21,31818.879999999997,,0.04296875,105,0
378674106057,22,31818.879999999997,,0.0234375,106,0
378674106313,22,31818.879999999997,,0.046875,107,0
378674106569,22,34780.32,,0.06640625,108,0
378674106825,22,34780.32,,0.0390625,116,0
378674107081,23,35975.519999999997,,0.0234375,126,0
378674107337,23,35975.519999999997,,0.015625,127,0
378674107593,23,35975.519999999997,,0.015625,126,0
378674107849,23,35975.519999999997,,0.015625,126,0
378674108105,23,35975.519999999997,,0.015625,125,0
378674108361,23,35975.519999999997,,0.01953125,125,0
378674108617,23,32137.599999999999,,0.04296875,125,0
378674108873,22,32137.599999999999,,0.08203125,125,0
378674109129,21,32137.599999999999,,0.0625,125,0
378674109385,20,28591.84,,0.16796875,126,0
378674109641,20,28591.84,,0.1171875,125,0
378674109897,20,28591.84,,0.1171875,123,0
378674110153,20,28206.719999999998,,0.06640625,123,0
378674110409,20,28206.719999999998,,0.015625,123,0
378674110665,20,28206.719999999998,,0.0859375,123,0
378674110921,20,28020.799999999999,,0.125,121,0
378674111177,20,28020.799999999999,,0.05078125,117,0
378674111433,19,28020.799999999999,,0.1015625,113,0
378674111689,19,28020.799999999999,,0.234375,113,0
378674111945,19,27489.599999999999,,0.13671875,109,0
378674112201,18,27489.599999999999,,0.03515625,109,0
378674112457,17,27489.599999999999,,0.0859375,109,0
378674112713,17,26095.199999999997,,0.1796875,106,0
378674112969,17,26095.199999999997,,0.2578125,100,0
378674113225,17,26095.199999999997,,0.171875,100,0
378674113481,17,26095.199999999997,,0.15234375,97,0
378674113737,17,26095.199999999997,,0.21484375,90,0
378674113993,17,23797.759999999998,,0.2421875,85,0
378674114249,16,23797.759999999998,,0.3359375,85,0
378674114505,16,26334.239999999998,,0.24609375,85,0
378674114761,17,26334.239999999998,,0.3359375,82,0
378674115017,19,27834.879999999997,,0.18359375,75,46
378674115273,19,27834.879999999997,,0.27734375,74,57
378674115529,20,27834.879999999997,,0.265625,75,60
378674115785,20,27834.879999999997,,0.2421875,73,50
378674116041,20,27834.879999999997,,0.19140625,72,31
378674116297,19,25404.639999999999,,0.2109375,72,0
378674116553,18,25404.639999999999,,0.26953125,71,38
378674116809,17,26028.799999999999,,0.22265625,71,44
378674117065,18,26028.799999999999,,0.2421875,65,45
378674117321,18,26028.799999999999,,0.16796875,65,43
378674117577,18,26028.799999999999,,0.16796875,72,41
378674117833,18,24886.719999999998,,0.16796875,69,33
378674118089,19,24846.879999999997,,0.33203125,69,0
378674118345,19,24846.879999999997,,0.23046875,69,0
378674118601,19,24846.879999999997,,0.203125,69,0
378674118857,20,24846.879999999997,,0.1796875,71,0
378674119113,20,24501.599999999999,,0.16015625,76,0
378674119369,20,24501.599999999999,,0.05859375,83,0
378674119625,21,25298.399999999998,,0.0859375,83,0
378674119881,21,25298.399999999998,,0.15234375,80,0
378674120137,21,26945.119999999999,,0.16015625,86,0
378674120393,22,30955.68,,0.3203125,89,0
378674120649,24,30955.68,,0.234375,89,0
378674120905,26,30955.68,,0.265625,90,0
378674121161,26,30955.68,,0.1953125,92,0
378674121417,26,26533.439999999999,,0.09765625,96,0
378674121673,24,26533.439999999999,,0.03515625,97,0
378674121929,23,26533.439999999999,,0.0234375,104,0
378674122185,23,26533.439999999999,,0.01953125,106,0
378674122441,23,27197.439999999999,,0.07421875,110,0
378674122697,23,27197.439999999999,,0.09375,111,0
378674122953,23,27197.439999999999,,0.03125,111,0
378674123209,22,29016.799999999999,,0.0234375,112,0
378674123465,22,29016.799999999999,,0.015625,112,0
378674123721,21,29016.799999999999,,0.015625,112,0
378674123977,21,29016.799999999999,,0.0234375,114,0
378674124233,21,29667.519999999997,,0.0234375,115,0
378674124489,21,29667.519999999997,,0.09765625,115,0
378674124745,21,29667.519999999997,,0.046875,115,0
378674125001,20,29667.519999999997,,0.09765625,115,0
378674125257,20,27117.759999999998,,0.01953125,116,0
378674125513,19,27117.759999999998,,0.125,116,0
378674125769,18,27117.759999999998,,0.1484375,116,0
378674126025,18,27117.759999999998,,0.20703125,116,0
378674126281,18,27117.759999999998,,0.23828125,116,0
378674126537,18,22974.399999999998,,0.22265625,116,0
378674126793,17,22974.399999999998,,0.1015625,113,0
378674127049,17,21487.039999999997,,0.08984375,111,0
378674127305,16,21487.039999999997,,0.0546875,109,0
378674127561,17,22908.0,,0.01953125,108,0
378674127817,17,22908.0,,0.01953125,106,0
378674128073,17,22908.0,,0.01953125,105,0
378674128329,18,22961.119999999999,,0.015625,103,0
378674128585,18,22961.119999999999,,0.015625,102,0
378674128841,18,22961.119999999999,,0.015625,101,0
378674129097,18,22961.119999999999,,0.03125,99,0
378674129353,18,20637.119999999999,,0.0234375,101,0
378674129609,18,20637.119999999999,,0.01953125,102,0
378674129865,18,20637.119999999999,,0.01953125,104,0
378674130121,18,20637.119999999999,,0.0546875,105,0
378674130377,18,20278.559999999998,,0.03125,104,0
378674130633,18,20278.559999999998,,0.1171875,103,0
378674130889,18,20278.559999999998,,0.12109375,103,0
378674131145,18,19853.599999999999,,0.0390625,103,0
378674131401,18,19853.599999999999,,0.0390625,103,0
378674131657,19,20955.84,,0.078125,102,0
378674131913,20,20955.84,,0.2421875,102,0
378674132169,21,20955.84,,0.28125,102,0
378674132425,21,20504.32,,0.23828125,103,0
378674132681,20,20504.32,,0.0703125,103,0
378674132937,20,20504.32,,0.0546875,103,0
378674133193,19,20504.32,,0.18359375,101,0
378674133449,19,19256.0,,0.296875,101,0
378674133705,19,19256.0,,0.328125,99,0
378674133961,18,19256.0,,0.26953125,98,49
378674134217,18,19229.439999999999,,0.1796875,98,62
378674134473,18,19229.439999999999,,0.140625,97,53
378674134729,18,19229.439999999999,,0.16015625,99,0
378674134985,19,20676.959999999999,,0.109375,105,0
378674135241,19,20676.959999999999,,0.16796875,107,0
378674135497,19,21088.639999999999,,0.18359375,110,0
378674135753,21,24607.84,,0.13671875,110,0
378674136009,22,24607.84,,0.21484375,110,0
378674136265,23,24607.84,,0.24609375,114,0
378674136521,23,24607.84,,0.125,116,0
378674136777,23,24846.879999999997,,0.14453125,120,0
378674137033,22,24846.879999999997,,0.17578125,120,0
378674137289,21,24846.879999999997,,0.15234375,124,0
378674137545,21,27184.16,,0.11328125,124,0
378674137801,21,27184.16,,0.1015625,125,0
378674138057,21,27184.16,,0.21484375,131,0
378674138313,21,27184.16,,0.08984375,131,0
378674138569,21,27117.759999999998,,0.12109375,131,0
378674138825,21,27117.759999999998,,0.2265625,133,0
378674139081,21,27117.759999999998,,0.16015625,116,0
378674139337,20,24143.039999999997,,0.1953125,116,0
378674139593,20,24143.039999999997,,0.125,116,0
378674139849,21,23279.84,,0.3828125,105,0
378674140105,21,23279.84,,0.19921875,99,0
378674140361,22,25391.360000000001,,0.203125,94,0
378674140617,22,25391.360000000001,,0.12109375,94,0
378674140873,21,22230.719999999998,,0.15234375,91,0
378674141129,21,22230.719999999998,,0.11328125,90,0
378674141385,21,22230.719999999998,,0.171875,85,0
378674141641,21,25218.719999999998,,0.17578125,81,0
378674141897,22,25218.719999999998,,0.13671875,77,0
378674142153,22,25218.719999999998,,0.15625,77,0
378674142409,22,24727.360000000001,,0.15234375,75,0
378674142665,22,24727.360000000001,,0.2265625,76,0
378674142921,22,25245.279999999999,,0.34375,76,0
378674143177,23,25245.279999999999,,0.21875,73,0
378674143433,24,25245.279999999999,,0.1953125,74,0
378674143689,24,28552.0,,0.24609375,75,0
378674143945,25,28552.0,,0.28125,76,0
378674144201,25,28552.0,,0.12890625,79,0
378674144457,25,28552.0,,0.3046875,81,0
378674144713,25,27914.559999999998,,0.2734375,79,0
378674144969,23,27914.559999999998,,0.0703125,75,0
378674145225,22,29096.48,,0.12109375,80,0
378674145481,22,29096.48,,0.1875,83,0
378674145737,22,29096.48,,0.28125,90,0
378674145993,22,29096.48,,0.21875,98,0
378674146249,21,26652.959999999999,,0.1484375,98,0
378674146505,20,26652.959999999999,,0.16015625,100,0
378674146761,20,24900.0,,0.171875,102,0
378674147017,20,24900.0,,0.2578125,102,0
378674147273,21,23638.399999999998,,0.1484375,102,0
378674147529,21,23638.399999999998,,0.14453125,106,0
378674147785,22,23638.399999999998,,0.26171875,107,0
378674148041,22,28830.879999999997,,0.2734375,109,0
378674148297,22,28870.719999999998,,0.24609375,105,0
378674148553,22,28870.719999999998,,0.11328125,102,31
378674148809,23,28870.719999999998,,0.16796875,101,0
378674149065,23,28870.719999999998,,0.2109375,101,0
378674149321,23,28870.719999999998,,0.18359375,87,0
378674149577,23,25962.399999999998,,0.20703125,84,0
378674149833,22,25962.399999999998,,0.15234375,82,0
378674150089,22,23027.52,,0.1328125,77,0
378674150345,22,23027.52,,0.1015625,77,0
378674150601,22,23027.52,,0.1171875,80,0
378674150857,22,31659.519999999997,,0.1171875,79,0
378674151113,23,31659.519999999997,,0.09765625,81,0
378674151369,24,31659.519999999997,,0.0859375,85,0
378674151625,24,32376.639999999999,,0.046875,87,0
378674151881,23,32376.639999999999,,0.01953125,90,0
378674152137,22,32376.639999999999,,0.015625,92,0
378674152393,22,32376.639999999999,,0.03125,99,0
378674152649,21,30504.16,,0.05859375,110,0
378674152905,21,30504.16,,0.09375,110,0
378674153161,21,27980.959999999999,,0.0859375,111,0
378674153417,21,27980.959999999999,,0.1015625,111,0
378674153673,21,27888.0,,0.078125,110,0
378674153929,21,27888.0,,0.1953125,109,0
378674154185,21,27888.0,,0.19140625,108,0
378674154441,21,30636.959999999999,,0.3671875,107,0
378674154697,21,30636.959999999999,,0.35546875,107,0
378674154953,22,30636.959999999999,,0.40625,107,0
378674155209,22,30358.079999999998,,0.48828125,108,0
378674155465,21,30358.079999999998,,0.4453125,108,55
378674155721,21,27409.919999999998,,0.4375,106,94
378674155977,21,27409.919999999998,,0.40625,106,111
378674156233,21,27409.919999999998,,0.34375,101,113
378674156489,22,27409.919999999998,,0.3046875,101,109
378674156745,22,26334.239999999998,,0.40625,101,108
378674157001,22,26334.239999999998,,0.35546875,101,107
378674157257,22,26334.239999999998,,0.3828125,108,106
378674157513,22,27316.959999999999,,0.31640625,106,107
378674157769,22,27316.959999999999,,0.32421875,106,108
378674158025,22,28034.079999999998,,0.3203125,110,107
378674158281,22,28034.079999999998,,0.34375,115,105
378674158537,22,28034.079999999998,,0.3046875,121,102
378674158793,22,28034.079999999998,,0.28515625,123,100
