time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
378527681608,19,13811.199999999999,,0.01953125,53,0
378527681864,19,13173.76,,0.01953125,53,0
378527682120,18,13173.76,,0.0859375,53,0
378527682376,18,13173.76,,0.08203125,53,0
378527682632,18,14634.559999999999,,0.21484375,53,0
378527682888,18,14634.559999999999,,0.7109375,53,0
378527683144,17,14634.559999999999,,0.39453125,53,0
378527683400,18,18857.599999999999,,0.22265625,52,0
378527683656,18,18857.599999999999,,0.05078125,54,0
378527683912,18,18857.599999999999,,0.015625,54,0
378527684168,18,18857.599999999999,,0.015625,54,0
378527684424,18,18857.599999999999,,0.01953125,56,0
378527684680,18,17582.719999999998,,0.015625,57,0
378527684936,17,17582.719999999998,,0.015625,57,0
378527685192,17,17582.719999999998,,0.14453125,58,0
378527685448,17,17582.719999999998,,0.17578125,60,0
378527685704,17,18711.52,,0.07421875,60,0
378527685960,16,18711.52,,0.16796875,62,0
378527686216,16,18711.52,,0.07421875,66,0
378527686472,16,20132.48,,0.078125,66,0
378527686728,16,20132.48,,0.046875,65,0
378527686984,16,20132.48,,0.02734375,65,0
378527687240,16,20132.48,,0.10546875,65,0
378527687496,16,20132.48,,0.03515625,67,0
378527687752,16,20132.48,,0.05078125,71,0
378527688008,16,19242.719999999998,,0.1484375,68,0
378527688264,16,19242.719999999998,,0.2421875,70,0
378527688520,15,20039.52,,0.2890625,71,0
378527688776,16,20039.52,,0.2734375,75,0
378527689032,16,20039.52,,0.16015625,75,0
378527689288,16,20039.52,,0.28515625,75,0
378527689544,16,19189.599999999999,,0.27734375,75,0
378527689800,16,19189.599999999999,,0.1640625,75,0
378527690056,16,19189.599999999999,,0.22265625,75,41
378527690312,16,14647.84,,0.09765625,76,65
378527690568,16,14647.84,,0.08984375,79,61
378527690824,16,16706.239999999998,,0.12109375,84,30
378527691080,16,16706.239999999998,,0.08203125,86,0
378527691336,17,16706.239999999998,,0.08203125,89,0
378527691592,17,15962.559999999999,,0.34375,91,0
378527691848,18,16692.959999999999,,0.34765625,91,0
378527692104,19,16692.959999999999,,0.27734375,91,39
378527692360,20,16692.959999999999,,0.19140625,100,45
378527692616,20,16692.959999999999,,0.2421875,100,42
378527692872,20,16692.959999999999,,0.3359375,98,44
378527693128,20,17702.239999999998,,0.328125,98,59
378527693384,20,17702.239999999998,,0.16015625,100,73
378527693640,20,17702.239999999998,,0.2578125,97,76
378527693896,20,19853.599999999999,,0.4375,97,73
378527694152,20,19853.599999999999,,0.24609375,95,74
378527694408,21,18220.16,,0.23828125,92,76
378527694664,21,18220.16,,0.3046875,90,72
378527694920,21,18220.16,,0.2109375,87,68
378527695176,21,21553.439999999999,,0.1171875,87,63
378527695432,22,21553.439999999999,,0.15625,93,61
378527695688,22,20039.52,,0.2890625,91,59
378527695944,22,20039.52,,0.125,91,57
378527696200,23,20039.52,,0.15234375,89,45
378527696456,22,20464.48,,0.078125,90,0
378527696712,22,20464.48,,0.19140625,91,0
378527696968,22,20464.48,,0.171875,91,0
378527697224,22,20464.48,,0.36328125,96,35
378527697480,22,19986.399999999998,,0.23828125,98,41
378527697736,21,19986.399999999998,,0.203125,102,43
378527697992,20,21858.879999999997,,0.078125,103,36
378527698248,22,21858.879999999997,,0.12890625,108,0
378527698504,23,21858.879999999997,,0.03125,106,0
378527698760,23,21858.879999999997,,0.0,108,0
378527699016,23,21858.879999999997,,0.015625,105,0
378527699272,22,25245.279999999999,,0.0703125,105,0
378527699528,22,25245.279999999999,,0.1875,100,0
378527699784,22,25245.279999999999,,0.0703125,95,0
378527700040,22,25245.279999999999,,0.0546875,95,0
378527700296,22,20756.639999999999,,0.109375,99,0
378527700552,21,20756.639999999999,,0.33203125,98,0
378527700808,21,24873.439999999999,,0.20703125,97,0
378527701064,20,24873.439999999999,,0.22265625,97,0
378527701320,20,24873.439999999999,,0.09765625,89,0
378527701576,20,24793.759999999998,,0.09375,92,0
378527701832,20,24793.759999999998,,0.23046875,93,0
378527702088,21,24793.759999999998,,0.140625,93,0
378527702344,21,24793.759999999998,,0.25390625,89,0
378527702600,21,24793.759999999998,,0.09765625,90,0
378527702856,20,24793.759999999998,,0.0390625,89,0
378527703112,20,21340.959999999999,,0.140625,89,0
378527703368,19,21340.959999999999,,0.2109375,85,0
378527703624,19,22111.200000000001,,0.30078125,87,0
378527703880,18,22111.200000000001,,0.5078125,87,0
378527704136,18,21340.959999999999,,0.56640625,89,30
378527704392,19,21340.959999999999,,0.5,89,57
378527704648,20,20769.919999999998,,0.51171875,90,82
378527704904,20,20769.919999999998,,0.37109375,91,102
378527705160,21,24833.599999999999,,0.33203125,92,111
378527705416,22,24833.599999999999,,0.43359375,91,109
378527705672,22,21752.639999999999,,0.26171875,90,102
378527705928,22,21752.639999999999,,0.23046875,88,94
378527706184,22,21752.639999999999,,0.39453125,88,87
378527706440,23,21752.639999999999,,0.1640625,87,83
378527706696,23,21752.639999999999,,0.18359375,88,69
378527706952,24,26440.48,,0.125,91,33
378527707208,27,26440.48,,0.21875,103,0
378527707464,29,26440.48,,0.2109375,103,0
378527707720,29,29773.759999999998,,0.3515625,115,0
378527707976,28,29773.759999999998,,0.3046875,120,0
378527708232,27,29773.759999999998,,0.25390625,118,37
378527708488,27,29773.759999999998,,0.21484375,124,39
378527708744,27,29773.759999999998,,0.19921875,124,30
378527709000,27,29773.759999999998,,0.21484375,124,0
378527709256,26,25324.959999999999,,0.21484375,124,0
378527709512,23,25324.959999999999,,0.16015625,123,0
378527709768,21,25324.959999999999,,0.42578125,128,0
378527710024,20,25736.639999999999,,0.1328125,128,0
378527710280,20,25736.639999999999,,0.171875,118,0
378527710536,20,26281.119999999999,,0.265625,113,0
378527710792,20,26281.119999999999,,0.375,113,0
378527711048,19,26281.119999999999,,0.16796875,109,0
378527711304,20,29853.439999999999,,0.21875,101,0
378527711560,20,29853.439999999999,,0.15625,95,0
378527711816,20,29853.439999999999,,0.2734375,87,0
378527712072,20,29654.239999999998,,0.23046875,87,0
378527712328,19,30039.359999999997,,0.23828125,90,0
378527712584,19,30039.359999999997,,0.2265625,85,0
378527712840,19,30039.359999999997,,0.296875,80,0
378527713096,19,28047.359999999997,,0.29296875,80,0
378527713352,20,28047.359999999997,,0.203125,77,0
378527713608,20,28047.359999999997,,0.25,74,0
378527713864,20,33239.839999999997,,0.2265625,75,0
378527714120,22,34581.119999999995,,0.23828125,75,0
378527714376,24,34581.119999999995,,0.140625,77,0
378527714632,25,38591.68,,0.25,73,33
378527714888,26,38591.68,,0.19140625,76,40
378527715144,26,35802.879999999997,,0.2109375,74,40
378527715400,27,35802.879999999997,,0.22265625,75,42
378527715656,27,39959.519999999997,,0.25390625,78,50
378527715912,28,39959.519999999997,,0.265625,82,58
378527716168,29,41792.159999999996,,0.09375,89,62
378527716424,28,41792.159999999996,,0.19140625,84,60
378527716680,28,41792.159999999996,,0.09765625,84,53
378527716936,28,44076.32,,0.21875,85,46
378527717192,28,44076.32,,0.2109375,85,42
378527717448,28,44076.32,,0.2890625,83,41
378527717704,28,44713.759999999995,,0.609375,84,42
378527717960,27,44713.759999999995,,0.6171875,84,48
378527718216,26,44713.759999999995,,0.55078125,84,64
378527718472,26,44713.759999999995,,0.56640625,82,86
378527718728,26,41765.599999999999,,0.65234375,80,103
378527718984,25,41765.599999999999,,0.6875,80,110
378527719240,24,37848.0,,0.51953125,80,113
378527719496,23,37848.0,,0.23828125,82,113
378527719752,23,36785.599999999999,,0.28125,78,111
378527720008,23,36785.599999999999,,0.12109375,77,101
378527720264,23,36785.599999999999,,0.0625,77,86
378527720520,24,36785.599999999999,,0.109375,73,64
378527720776,24,36785.599999999999,,0.23828125,71,0
378527721032,23,35338.080000000002,,0.2109375,70,0
378527721288,22,35338.080000000002,,0.25390625,73,0
378527721544,20,31951.679999999997,,0.15625,72,42
378527721800,20,31951.679999999997,,0.19140625,72,42
378527722056,20,31194.719999999998,,0.37109375,70,0
378527722312,21,31194.719999999998,,0.60546875,70,0
378527722568,21,31194.719999999998,,0.5703125,70,38
378527722824,21,35271.68,,0.5390625,74,56
378527723080,22,35271.68,,0.5390625,81,76
378527723336,22,35271.68,,0.48828125,84,99
378527723592,22,34129.599999999999,,0.3046875,85,114
378527723848,22,34129.599999999999,,0.1015625,90,116
378527724104,22,34129.599999999999,,0.21484375,93,108
378527724360,22,34142.879999999997,,0.18359375,94,93
378527724616,22,34142.879999999997,,0.2109375,94,80
378527724872,21,33093.760000000002,,0.14453125,99,73
378527725128,21,33093.760000000002,,0.22265625,102,66
378527725384,21,31925.119999999999,,0.25390625,107,58
378527725640,23,31925.119999999999,,0.31640625,102,50
378527725896,24,31925.119999999999,,0.30078125,110,50
378527726152,25,33040.639999999999,,0.375,110,63
378527726408,24,33040.639999999999,,0.43359375,110,89
378527726664,24,33040.639999999999,,0.390625,106,112
378527726920,23,29362.079999999998,,0.1875,104,122
378527727176,23,29362.079999999998,,0.140625,104,123
378527727432,22,22761.919999999998,,0.1015625,107,101
378527727688,23,22761.919999999998,,0.16796875,108,48
378527727944,23,23080.639999999999,,0.1171875,106,0
378527728200,24,23080.639999999999,,0.2109375,109,0
378527728456,24,24315.68,,0.31640625,113,0
378527728712,25,24315.68,,0.1328125,111,44
378527728968,25,24315.68,,0.1171875,116,42
378527729224,25,25882.719999999998,,0.1015625,116,0
378527729480,25,25882.719999999998,,0.15625,117,0
378527729736,25,25882.719999999998,,0.16015625,119,0
378527729992,24,25882.719999999998,,0.203125,118,0
378527730248,24,23983.68,,0.26953125,113,0
378527730504,23,23983.68,,0.1796875,116,0
378527730760,22,25896.0,,0.26953125,116,0
378527731016,22,25896.0,,0.40234375,119,0
378527731272,23,28326.239999999998,,0.32421875,119,0
378527731528,24,28326.239999999998,,0.17578125,118,52
378527731784,24,28326.239999999998,,0.29296875,116,68
378527732040,24,30424.48,,0.19140625,120,74
378527732296,23,30424.48,,0.09375,120,75
378527732552,22,30424.48,,0.0546875,115,62
378527732808,22,30079.199999999997,,0.109375,113,0
378527733064,22,30079.199999999997,,0.0859375,110,0
378527733320,22,29415.199999999997,,0.1953125,110,0
378527733576,22,29415.199999999997,,0.16796875,109,0
378527733832,22,29415.199999999997,,0.15234375,103,31
378527734088,23,29415.199999999997,,0.1171875,105,0
378527734344,23,29415.199999999997,,0.1171875,110,0
378527734600,22,25205.439999999999,,0.1015625,110,0
378527734856,21,25205.439999999999,,0.24609375,110,0
378527735112,21,28605.119999999999,,0.14453125,107,0
378527735368,21,28605.119999999999,,0.1328125,109,0
378527735624,21,28605.119999999999,,0.0859375,102,0
378527735880,21,26068.639999999999,,0.15234375,101,0
378527736136,21,26068.639999999999,,0.05078125,97,0
378527736392,21,25391.360000000001,,0.078125,92,0
378527736648,21,25391.360000000001,,0.1171875,89,0
378527736904,21,25391.360000000001,,0.1015625,89,0
378527737160,21,26427.199999999997,,0.11328125,90,0
378527737416,21,26427.199999999997,,0.09375,90,0
378527737672,21,26427.199999999997,,0.09375,89,0
378527737928,21,26427.199999999997,,0.1015625,85,0
378527738184,21,24395.360000000001,,0.12109375,86,0
378527738440,21,24395.360000000001,,0.140625,83,0
378527738696,20,24395.360000000001,,0.140625,79,0
378527738952,20,21991.68,,0.02734375,79,0
378527739208,19,21991.68,,0.015625,81,0
378527739464,19,21991.68,,0.01953125,79,0
378527739720,19,24222.719999999998,,0.0,78,0
378527739976,20,24222.719999999998,,0.015625,72,0
378527740232,20,24222.719999999998,,0.01953125,72,0
378527740488,20,23505.599999999999,,0.01953125,76,0
378527740744,20,23505.599999999999,,0.01953125,77,0
378527741000,20,23505.599999999999,,0.015625,77,0
378527741256,20,23505.599999999999,,0.015625,77,0
378527741512,20,23505.599999999999,,0.015625,81,0
378527741768,20,23505.599999999999,,0.015625,81,0
378527742024,20,23505.599999999999,,0.015625,83,0
378527742280,19,18645.119999999999,,0.015625,85,0
378527742536,18,18645.119999999999,,0.0,85,0
378527742792,16,18645.119999999999,,0.015625,88,0
378527743048,16,18645.119999999999,,0.015625,92,0
378527743304,16,18153.759999999998,,0.015625,97,0
378527743560,16,18153.759999999998,,0.01953125,97,0
378527743816,16,18153.759999999998,,0.09375,98,0
378527744072,16,15975.839999999998,,0.1484375,101,0
378527744328,16,15975.839999999998,,0.1015625,136,0
378527744584,16,15975.839999999998,,0.19140625,133,0
378527744840,15,15975.839999999998,,0.26953125,123,0
378527745096,15,16520.32,,0.41796875,115,0
378527745352,15,16520.32,,0.28515625,115,0
378527745608,15,16626.559999999998,,0.2109375,109,0
378527745864,16,16626.559999999998,,0.1953125,103,57
378527746120,16,16626.559999999998,,0.15234375,103,90
378527746376,16,16600.0,,0.1875,102,94
378527746632,16,16600.0,,0.25390625,100,80
378527746888,16,16135.199999999999,,0.33203125,100,67
378527747144,18,20212.16,,0.2578125,100,63
378527747400,20,20212.16,,0.20703125,100,64
378527747656,22,20212.16,,0.0859375,99,55
378527747912,23,20703.52,,0.078125,98,0
378527748168,23,20703.52,,0.171875,99,0
378527748424,23,20703.52,,0.15234375,97,0
378527748680,23,21978.399999999998,,0.21875,97,0
378527748936,24,21978.399999999998,,0.1640625,96,0
378527749192,24,25590.559999999998,,0.25390625,96,37
378527749448,25,25590.559999999998,,0.234375,96,41
378527749704,26,24807.039999999997,,0.203125,96,40
378527749960,26,24807.039999999997,,0.12890625,95,38
378527750216,26,24807.039999999997,,0.19140625,92,31
378527750472,26,24807.039999999997,,0.2421875,89,0
378527750728,26,26958.399999999998,,0.1328125,89,0
378527750984,25,26958.399999999998,,0.16796875,87,0
378527751240,24,26360.799999999999,,0.06640625,88,0
378527751496,24,26360.799999999999,,0.171875,87,0
378527751752,23,26360.799999999999,,0.203125,89,0
378527752008,23,26360.799999999999,,0.0703125,89,0
378527752264,23,27582.559999999998,,0.0390625,87,0
378527752520,22,27582.559999999998,,0.07421875,87,0
378527752776,22,27582.559999999998,,0.09765625,87,0
378527753032,21,27582.559999999998,,0.10546875,91,0
378527753288,21,27582.559999999998,,0.08203125,88,0
378527753544,21,26613.119999999999,,0.046875,86,0
378527753800,20,26613.119999999999,,0.06640625,86,0
378527754056,19,24475.039999999997,,0.06640625,86,0
378527754312,19,24475.039999999997,,0.046875,89,0
378527754568,19,24475.039999999997,,0.08203125,84,0
378527754824,19,24475.039999999997,,0.06640625,90,0
378527755080,19,23213.439999999999,,0.04296875,94,0
378527755336,19,23213.439999999999,,0.02734375,93,0
378527755592,19,23213.439999999999,,0.0859375,91,0
378527755848,19,23213.439999999999,,0.03515625,91,0
378527756104,18,22788.48,,0.03125,93,0
378527756360,18,22788.48,,0.046875,96,0
378527756616,17,22788.48,,0.0703125,97,0
378527756872,17,22416.639999999999,,0.04296875,97,0
378527757128,17,22416.639999999999,,0.01953125,97,0
378527757384,17,22416.639999999999,,0.01953125,101,0
378527757640,17,21672.959999999999,,0.0,101,0
378527757896,17,21672.959999999999,,0.0234375,105,0
378527758152,17,21672.959999999999,,0.08203125,108,0
378527758408,17,21819.039999999997,,0.046875,109,0
378527758664,17,21819.039999999997,,0.08203125,105,0
378527758920,18,23479.039999999997,,0.04296875,105,0
378527759176,19,23479.039999999997,,0.12890625,99,0
378527759432,20,27941.119999999999,,0.09375,99,0
378527759688,20,27941.119999999999,,0.1640625,101,0
378527759944,20,31672.799999999999,,0.2578125,101,0
378527760200,20,31672.799999999999,,0.0859375,101,0
378527760456,21,31672.799999999999,,0.109375,103,0
378527760712,21,31672.799999999999,,0.16015625,107,0
378527760968,21,32323.519999999997,,0.078125,107,0
378527761224,21,32323.519999999997,,0.1328125,106,0
378527761480,21,32323.519999999997,,0.1328125,106,0
378527761736,22,32323.519999999997,,0.16796875,106,0
378527761992,22,33346.080000000002,,0.0546875,106,0
378527762248,22,33346.080000000002,,0.046875,104,0
378527762504,21,33346.080000000002,,0.12109375,103,0
378527762760,21,33346.080000000002,,0.140625,103,0
378527763016,21,35909.119999999995,,0.19140625,115,0
378527763272,21,35909.119999999995,,0.1015625,108,0
378527763528,20,34793.599999999999,,0.09375,108,0
378527763784,21,34793.599999999999,,0.171875,106,0
378527764040,21,34753.759999999995,,0.0625,106,0
378527764296,21,34753.759999999995,,0.1484375,103,0
378527764552,21,34753.759999999995,,0.22265625,97,0
378527764808,20,31978.239999999998,,0.21484375,86,0
378527765064,20,31978.239999999998,,0.07421875,86,0
378527765320,20,31048.639999999999,,0.0625,85,0
378527765576,20,31048.639999999999,,0.23828125,85,0
378527765832,21,32655.519999999997,,0.17578125,85,0
378527766088,22,32655.519999999997,,0.1640625,84,0
378527766344,23,32389.919999999998,,0.0625,84,0
378527766600,24,32389.919999999998,,0.1171875,84,0
378527766856,25,32482.879999999997,,0.11328125,84,0
378527767112,26,32482.879999999997,,0.1328125,85,0
378527767368,27,32482.879999999997,,0.1875,85,0
378527767624,27,38777.599999999999,,0.203125,84,0
378527767880,26,38777.599999999999,,0.2421875,86,0
378527768136,25,38777.599999999999,,0.109375,86,0
378527768392,25,38777.599999999999,,0.03515625,88,0
378527768648,25,38777.599999999999,,0.109375,88,0
378527768904,25,38777.599999999999,,0.12890625,88,0
378527769160,25,38777.599999999999,,0.05078125,88,0
378527769416,24,31300.959999999999,,0.08984375,88,0
378527769672,22,31300.959999999999,,0.1015625,91,0
378527769928,20,31300.959999999999,,0.12109375,94,0
378527770184,20,31300.959999999999,,0.0703125,93,0
378527770440,20,34116.32,,0.18359375,93,0
378527770696,19,34116.32,,0.1171875,93,0
378527770952,19,33186.720000000001,,0.1796875,93,0
378527771208,19,33186.720000000001,,0.11328125,93,0
378527771464,19,33186.720000000001,,0.2890625,94,0
378527771720,19,33186.720000000001,,0.12890625,97,0
378527771976,19,32721.919999999998,,0.37109375,97,0
378527772232,18,32469.599999999999,,0.1328125,104,0
378527772488,18,32469.599999999999,,0.2265625,110,0
378527772744,17,32469.599999999999,,0.1953125,110,0
378527773000,17,34820.159999999996,,0.140625,110,0
378527773256,18,34820.159999999996,,0.15234375,116,0
378527773512,18,34820.159999999996,,0.09765625,123,0
378527773768,18,34820.159999999996,,0.20703125,124,0
378527774024,18,28512.16,,0.23828125,123,0
378527774280,17,28512.16,,0.2578125,120,0
378527774536,17,28512.16,,0.1875,128,0
378527774792,17,28512.16,,0.07421875,119,0
378527775048,17,32496.16,,0.10546875,118,0
378527775304,18,32496.16,,0.16796875,115,0
378527775560,19,30464.32,,0.16015625,109,0
378527775816,20,30464.32,,0.26953125,109,0
378527776072,20,29680.799999999999,,0.3046875,114,0
378527776328,21,29680.799999999999,,0.15625,114,0
378527776584,20,29680.799999999999,,0.0546875,114,0
378527776840,20,31872.0,,0.23046875,114,0
378527777096,21,31872.0,,0.4921875,117,0
378527777352,21,31221.279999999999,,0.07421875,114,56
378527777608,21,31221.279999999999,,0.22265625,110,60
378527777864,21,31221.279999999999,,0.2421875,105,32
378527778120,21,26360.799999999999,,0.33984375,107,0
378527778376,21,26360.799999999999,,0.28125,108,0
378527778632,21,29534.719999999998,,0.203125,108,45
378527778888,22,29534.719999999998,,0.09375,108,55
378527779144,23,29534.719999999998,,0.03125,115,47
378527779400,23,29534.719999999998,,0.03125,119,0
378527779656,23,29534.719999999998,,0.02734375,125,0
378527779912,23,29534.719999999998,,0.04296875,118,0
378527780168,23,22642.399999999998,,0.04296875,115,0
378527780424,22,22642.399999999998,,0.04296875,115,0
378527780680,21,22642.399999999998,,0.05078125,115,0
378527780936,21,20610.559999999998,,0.046875,109,0
378527781192,21,20796.48,,0.09375,106,0
378527781448,21,20796.48,,0.19140625,107,0
378527781704,21,20796.48,,0.3125,100,0
378527781960,21,24395.360000000001,,0.3046875,97,0
378527782216,21,24395.360000000001,,0.2890625,99,0
378527782472,21,24395.360000000001,,0.18359375,98,0
378527782728,20,23611.84,,0.08984375,98,0
378527782984,20,23611.84,,0.3125,98,0
378527783240,20,23598.559999999998,,0.328125,96,0
378527783496,20,23598.559999999998,,0.21875,98,39
378527783752,20,23598.559999999998,,0.16015625,97,64
378527784008,20,22097.919999999998,,0.1953125,96,61
378527784264,20,22097.919999999998,,0.3359375,99,38
378527784520,21,28286.399999999998,,0.43359375,101,31
378527784776,23,28286.399999999998,,0.3515625,100,43
378527785032,25,28804.32,,0.21484375,98,55
378527785288,26,28804.32,,0.40234375,102,60
378527785544,26,27409.919999999998,,0.296875,100,64
378527785800,26,27409.919999999998,,0.171875,100,75
378527786056,26,21752.639999999999,,0.1640625,100,70
378527786312,27,26785.759999999998,,0.14453125,100,47
378527786568,29,26785.759999999998,,0.0390625,100,41
378527786824,31,27277.119999999999,,0.015625,99,44
378527787080,31,27277.119999999999,,0.015625,98,0
378527787336,31,27277.119999999999,,0.015625,97,0
378527787592,31,26413.919999999998,,0.0,88,0
378527787848,30,26413.919999999998,,0.015625,85,0
378527788104,30,26413.919999999998,,0.015625,85,0
378527788360,30,23784.48,,0.0,80,0
378527788616,29,23784.48,,0.015625,80,0
378527788872,28,23784.48,,0.015625,74,0
378527789128,28,22297.119999999999,,0.0,71,0
378527789384,27,22297.119999999999,,0.015625,68,0
378527789640,26,21380.799999999999,,0.0,66,0
378527789896,26,21380.799999999999,,0.015625,61,0
378527790152,25,21380.799999999999,,0.03125,61,0
378527790408,25,18113.919999999998,,0.08203125,57,0
378527790664,25,13983.84,,0.0625,57,0
378527790920,25,12669.119999999999,,0.1015625,57,0
378527791176,26,14448.639999999999,,0.0234375,56,0
378527791432,28,14448.639999999999,,0.02734375,56,0
378527791688,30,16360.959999999999,,0.0390625,54,0
378527791944,32,16360.959999999999,,0.0,54,0
378527792200,32,16360.959999999999,,0.01953125,53,0
378527792456,32,15192.32,,0.03125,52,0
378527792712,31,15192.32,,0.0390625,52,0
378527792968,31,15192.32,,0.1953125,52,0
378527793224,31,14807.199999999999,,0.22265625,56,0
378527793480,31,15032.959999999999,,0.1953125,63,0
378527793736,32,14886.879999999999,,0.3203125,70,0
378527793992,33,17662.399999999998,,0.28515625,73,0
378527794248,33,17662.399999999998,,0.14453125,79,0
378527794504,33,18047.52,,0.2109375,84,0
378527794760,32,18047.52,,0.19140625,93,0
378527795016,32,18047.52,,0.2421875,96,0
378527795272,32,18047.52,,0.25390625,102,0
378527795528,31,16639.84,,0.578125,112,0
378527795784,29,16639.84,,0.70703125,113,50
378527796040,28,21765.919999999998,,0.6640625,121,64
378527796296,29,21765.919999999998,,0.74609375,122,85
378527796552,31,26121.759999999998,,0.62109375,119,108
378527796808,31,26121.759999999998,,0.45703125,121,118
378527797064,31,28671.52,,0.22265625,121,118
378527797320,31,28671.52,,0.140625,121,109
378527797576,31,28671.52,,0.16015625,123,89
378527797832,30,28671.52,,0.16796875,120,72
378527798088,30,28206.719999999998,,0.328125,117,65
378527798344,27,28206.719999999998,,0.41015625,115,61
378527798600,25,25988.959999999999,,0.45703125,113,59
378527798856,23,25988.959999999999,,0.44921875,113,64
378527799112,23,25988.959999999999,,0.44140625,112,80
378527799368,23,24753.919999999998,,0.51953125,108,99
378527799624,22,24753.919999999998,,0.18359375,105,108
378527799880,22,24753.919999999998,,0.30859375,105,104
378527800136,22,24753.919999999998,,0.57421875,105,91
378527800392,22,26905.279999999999,,0.296875,105,78
378527800648,22,26905.279999999999,,0.328125,105,69
378527800904,22,27144.32,,0.1640625,104,66
378527801160,22,27144.32,,0.109375,101,55
378527801416,21,27144.32,,0.03125,101,0
378527801672,21,27144.32,,0.0859375,98,0
378527801928,21,24554.719999999998,,0.109375,98,0
378527802184,20,24554.719999999998,,0.13671875,97,0
378527802440,20,24554.719999999998,,0.05078125,96,0
378527802696,19,27237.279999999999,,0.03125,96,0
378527802952,19,27237.279999999999,,0.03515625,95,0
378527803208,19,27237.279999999999,,0.0625,94,0
378527803464,18,27237.279999999999,,0.03125,96,0
378527803720,18,27237.279999999999,,0.02734375,93,0
378527803976,18,27237.279999999999,,0.03125,93,0
378527804232,19,27237.279999999999,,0.02734375,93,0
378527804488,18,22961.119999999999,,0.07421875,86,0
378527804744,18,22961.119999999999,,0.05078125,88,0
378527805000,17,23359.52,,0.078125,88,0
378527805256,17,23359.52,,0.0546875,88,0
378527805512,17,23359.52,,0.12109375,95,0
378527805768,17,22283.84,,0.07421875,94,0
378527806024,17,22297.119999999999,,0.0546875,94,0
378527806280,18,22297.119999999999,,0.04296875,94,0
378527806536,19,21699.52,,0.09765625,96,0
378527806792,19,21699.52,,0.04296875,96,0
378527807048,19,21699.52,,0.04296875,96,0
378527807304,19,25112.48,,0.10546875,93,0
378527807560,19,25112.48,,0.0546875,93,0
378527807816,20,25112.48,,0.0234375,93,0
378527808072,20,25112.48,,0.0234375,93,0
378527808328,20,25112.48,,0.015625,94,0
378527808584,20,25112.48,,0.01953125,98,0
378527808840,20,25112.48,,0.01953125,98,0
378527809096,20,25112.48,,0.01953125,99,0
378527809352,20,25112.48,,0.01953125,88,0
378527809608,20,25112.48,,0.01953125,88,0
378527809864,19,15524.32,,0.01953125,78,0
378527810120,17,15524.32,,0.01953125,74,0
378527810376,16,18445.919999999998,,0.01953125,75,0
378527810632,16,18445.919999999998,,0.01953125,69,0
378527810888,17,18445.919999999998,,0.01953125,70,0
378527811144,18,18831.040000000001,,0.01953125,66,0
378527811400,17,18831.040000000001,,0.01953125,66,0
378527811656,17,18831.040000000001,,0.01953125,66,0
378527811912,17,18831.040000000001,,0.0234375,65,0
378527812168,17,18831.040000000001,,0.01953125,59,0
378527812424,17,18831.040000000001,,0.01953125,57,0
378527812680,17,17370.239999999998,,0.01953125,56,0
378527812936,16,17370.239999999998,,0.02734375,56,0
378527813192,15,17370.239999999998,,0.01953125,57,0
378527813448,15,16560.16,,0.01953125,57,0
378527813704,15,16560.16,,0.01953125,57,0
378527813960,15,14700.959999999999,,0.015625,57,0
378527814216,15,14700.959999999999,,0.01953125,58,0
378527814472,15,12350.4,,0.01953125,58,0
378527814728,15,12350.4,,0.01953125,58,0
378527814984,15,12350.4,,0.01953125,59,0
378527815240,16,15258.719999999999,,0.01953125,60,0
378527815496,17,15258.719999999999,,0.015625,66,0
378527815752,19,15258.719999999999,,0.01953125,64,0
378527816008,20,13704.959999999999,,0.015625,64,0
378527816264,19,13704.959999999999,,0.01953125,66,0
378527816520,19,13704.959999999999,,0.01953125,73,0
378527816776,19,13704.959999999999,,0.01953125,73,0
378527817032,19,13704.959999999999,,0.04296875,74,0
378527817288,19,12602.719999999999,,0.10546875,72,0
378527817544,18,12602.719999999999,,0.0625,73,0
378527817800,18,12602.719999999999,,0.05859375,79,0
378527818056,18,12602.719999999999,,0.03125,79,0
378527818312,18,13585.439999999999,,0.015625,74,0
378527818568,18,13585.439999999999,,0.015625,67,0
378527818824,19,13585.439999999999,,0.015625,67,0
378527819080,19,11965.279999999999,,0.015625,64,0
378527819336,19,11965.279999999999,,0.015625,61,0
378527819592,18,11965.279999999999,,0.015625,56,0
378527819848,18,11487.199999999999,,0.015625,54,0
378527820104,18,11487.199999999999,,0.015625,54,0
378527820360,18,11487.199999999999,,0.015625,55,0
378527820616,18,10079.519999999999,,0.01953125,54,0
378527820872,18,10079.519999999999,,0.015625,54,0
378527821128,18,10079.519999999999,,0.015625,52,0
378527821384,17,10584.16,,0.015625,52,0
378527821640,18,10584.16,,0.015625,51,0
378527821896,18,10584.16,,0.015625,51,0
378527822152,18,10570.879999999999,,0.015625,50,0
378527822408,18,10570.879999999999,,0.015625,50,0
378527822664,18,10570.879999999999,,0.015625,49,0
378527822920,18,9654.5599999999995,,0.015625,48,0
378527823176,18,9654.5599999999995,,0.015625,48,0
378527823432,19,9654.5599999999995,,0.015625,48,0
378527823688,19,8897.6000000000004,,0.015625,46,0
